molecule_id,Washed_smiles,SR,bioactivity_class
134672,COc1cc(ccc1O)/C=C(/C#N)\C(=O)N,,active
134679,CC1=C(C(=O)C(=C(C1=O)N2CC2)C(COC(=O)N)OC)N3CC3,7.655,active
134723,CC1=C(C(=O)C2=C(C1=O)N3CC4C(C3(C2COC(=O)NC)OC)N4C)N,6.062,active
134725,CCNC(=O)OCC1C2=C(C(=O)C(=C(C2=O)N)C)N3C1(C4C(C3)N4C)OC,5.829,inactive
134727,CC1=C(C(=O)C2=C(C1=O)N3CC4C(C3(C2COC(=O)NCCO)OC)N4)N,4.449,inactive
134753,CCC1=C(CC2c3cc(c(cc3CCN2C1)OC)OC)CC4c5ccccc5CCN4,5.544,inactive
134754,CCC1=C(CC2c3cc(c(cc3CCN2C1)OC)OC)CC4c5ccccc5CCN4,6.466,active
134755,CCC1=C(CC2c3ccccc3CCN2C1)CC4c5cc(c(cc5CCN4)OC)OC,4.997,inactive
134759,COc1cc2c(cc1OC)C(NCC2)CC3=C(CN4CCc5cc(c(cc5C4C3)OC)OC)c6ccccc6,,active
134765,Cc1cc(c2c(=O)cc(oc2c1)c3ccc(c(c3)OC)OC)O,4,inactive
134981,c1ccc(cc1)C2(C(C2(c3ccccc3)Br)C(=O)O)Br,5.542,inactive
135015,CCCCCCCCCC1CC(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)O1)C(C)C)C)CC(C)C)C(C)C,4.875,inactive
135020,C/C=C(/C)\C(=O)OC1/C=C(\C(CC(/C(=C\C2C1C(=C)C(=O)O2)/C)OC(=O)C)O)/C,4.575,inactive
135021,C[C@@H]1[C@](O1)(C)C(=O)O[C@@H]2/C=C(\[C@@H](C[C@@H](/C(=C\[C@@H]3[C@@H]2C(=C)C(=O)O3)/C)OC(=O)C)O)/C,5.337,inactive
135022,CC1C(O1)(C)C(=O)OC\2C(C3C(/C=C(\C(C/C=C2\C)OC(=O)C)/C)OC(=O)C3=C)O,4.404,inactive
135025,C/C=C(/C)\C(=O)O[C@H]1C2[C@@H](/C=C(\[C@H](C/C=C(/C1O)\C)OC(=O)C)/C)OC(=O)C2=C,4.762,inactive
135026,COc1cc(ccc1O)C(=O)OC2CC34CCNC35CC(c6c4cc7c(c6)OCO7)OC5(C2O)OC,4,inactive
135031,COc1ccc2c(c1O)C34CCNC3(CC2)C(=C(C(=O)C4)OC)OC,4,inactive
135035,COc1ccc(cc1O)/C=C/C(=O)OC2CC34CCNC35CC(c6c4c(c(cc6)OC)O)OC5(C2OC)OC,4.595,inactive
135036,CC12CCC3C(C1(CCC2c4ccc(=O)oc4)O)CCC5=CC(CCC35C=O)O,,active
135037,C[C@@H]1C[C@@]23C(=C1)/C=C(\C(=O)/C=C\C(CC(=C(C2=O)C)O3)(C)C)/C,6.615,active
135048,Cc1cc(c2c(c1)OC3(CCC4C(CCCC45C3C2OC5)(C)C)C)O,,active
135069,COc1cc2c3c(c1OC)C4(CC3NCC2)C=CC(=O)C=C4,4,inactive
135070,CN1CCc2cc(c3cc2[C@H]1Cc4ccc(c(c4)Oc5ccc(cc5)CC6=NCCc7c6c(c(c(c7)OC)OC)O3)O)OC,5.241,inactive
135073,CC1=C(C(=O)O[C@H](C1)[C@@H](C)[C@H]2CC[C@@H]3[C@@]2(CC[C@H]4[C@H]3C[C@@H]5[C@]6([C@@]4(C(=O)C=C[C@@H]6O)C)O5)COC(=O)C)C,6.6865,active
135077,CC12CCC3C(C1(CCC2c4ccc(=O)oc4)O)CCC56C3(C7CC(C5)OC(O7)(O6)C)C=O,7.303,active
135168,c1ccc(cc1)C2C(C23c4ccccc4-c5c3cccc5)[N+](=O)[O-],6.458,active
135284,c1c(c(=O)c(c[nH]1)I)I,4,inactive
135371,c1ccc(cc1)C2C(C(S2(=O)=O)C3CC4c5ccccc5C3c6c4cccc6)N7CCCCC7,5.227,inactive
135463,Cc1cc(cc(c1O)C(C)(C)C)c2cc(c(c(c2)C(C)(C)C)O)C,5.388,inactive
135618,c1cc(cc(c1)Cl)NC(=O)c2cc(ccc2O)/N=N/c3ccc(cc3Cl)[N+](=O)[O-],5.795,inactive
135687,CC(=O)OC1CCC2(C3CCC4(C(CC5C4(C3CCC2(C1)O)O5)c6ccc(=O)oc6)C)C,,active
135688,CC(=O)OC1CCC2(C(C1)CCC3C2CCC4(C35C(O5)CC4c6ccc(=O)oc6)C)C,,active
135689,CC(=O)OC1CCC2(C(C1)CCC3C2CCC4(C3(CC(C4c5ccc(=O)oc5)OC(=O)C)O)C)C,,active
135734,COC(CCP(=O)(c1ccccc1)c2ccccc2)(c3ccccc3)C(=O)c4ccccc4,6.014,active
135757,Cc1cccc2c1nc3cc(ccc3c2Nc4ccc(cc4)NS(=O)(=O)C)[N+](=O)[O-],7.224,active
135758,C1C[C@@H](NC[C@H]1Cl)[C@H]2C(=O)N[C@H](C(=O)N2)[C@H]3CC[C@@H](CN3)Cl,7,active
135784,c1cc(ccc1Nc2ccnc(n2)N)S(=O)(=O)N,4,inactive
135812,Cc1ccc(cc1)Nc2n[nH]c(=S)s2,4,inactive
135854,c1ccc2c(c1)c(c[nH]2)/C=N\Nc3ccccc3[N+](=O)[O-],5.469,inactive
135857,CC(C)(C)N1CCC1CN,4,inactive
135862,CC(C)(C)N1CCC1C(=O)N,4,inactive
135880,Cc1ccc2c(c1C)-c3c(c(ccc3C(=O)C2=O)C)C,6.97,active
135882,Cc1c(c(c(c(c1C)CC2(CSC2)C)CC3(CSC3)C)C)C,4,inactive
135887,Cc1ccc2ccc3c4ccccc4ccc3c2c1,,active
135900,c1ccc2c(c1)cccc2C3c4c(ccc5c4cccc5)CCC3C(=O)O,4.682,inactive
135923,CCOC(=O)C(C(=O)c1ccccc1C(=O)c2ccccc2)C(=O)OCC,4.743,inactive
135925,c1ccc2c(c1)c(c(c(=O)o2)Cl)Cl,5.64,inactive
135929,Cc1cc2c(c(c1Cl)C)c(c(c(=O)o2)Cl)Cl,5.702,inactive
135962,CCCCCCCCCCCCCCCC(=O)OCC1C(C(C(O1)n2ccc(nc2=O)N)O)O,5.823,inactive
135964,COc1c(c(c(c(n1)N)C#N)C#N)C#N,5,inactive
135975,C1(=C(SSC1(Cl)Cl)Cl)Cl,5.763,inactive
135976,c1(c(=O)ssc1Cl)Cl,5,inactive
135983,c1ccc2c(c1)CCN(C2)C3=NCCO3,,active
135996,CN\1CC(S/C1=N/c2cccc3c2cccc3)OC,5,inactive
136014,C=CS(=O)(=O)CCN1CC1,5,inactive
136017,CC1C(O1)P(=O)(O)O,4,inactive
136034,C(COCC(C(=O)O)N)N,4.261,inactive
136035,C(COCC(C(=O)O)N)N,4,inactive
136036,CC1C2C=C(C3C2(C=C1C)C4(CO4)C(=O)OC3)C(=O)O,4.767,inactive
136037,CC1C2C=C(C3C2(C=C1C)C4(CO4)C(=O)OC3)C(=O)O,5.695,inactive
136044,CC[C@]1(C[C@@H](c2c(c(c3c(c2O)C(=O)c4c(cccc4O)C3=O)O)[C@H]1OC5CC(C(C(O5)C)O)N(C)C)OC6CC(C(C(O6)C)O)N(C)C)O,7.7075,active
136052,C[C@@H]([C@](C(C)C)(C(=O)OCC1=CCN2[C@H]1[C@@H](CC2)O)O)O,,active
136268,CC(=O)N(c1ccccc1OC)C2=C(C(=O)c3ccccc3C2=O)Cl,5.749,inactive
136274,c1ccc2c(c1)c3cc(ccc3nc2Cl)Cl,4.658,inactive
136325,c1cc-2c(cc1NCC(=O)O)Cc3c2ccc(c3)Br,6.437,active
136468,C1CC(CCC1CNC(=S)S)CNC(=S)S,,active
136469,c1ccc(cc1)c2ccc(cc2)c3cc(c4cc5ccccc5cc4n3)C(=O)O,5.265,inactive
136472,CC(=O)Nc1ccc(cc1)c2cc(c3cc4ccccc4cc3n2)C(=O)O,4,inactive
136473,COc1ccc(c(c1)c2cc(c3cc4ccccc4cc3n2)C(=O)O)OC,4,inactive
136475,COc1ccc(cc1)/C(=C/c2ccc(c(c2)OC)OC)/C#N,,active
136476,CN(C)c1ccccc1CN2CCCN(C2c3ccncc3)Cc4ccccc4N(C)C,5.309,inactive
136513,COc1cc(cc(c1OC)OC)C(=O)c2cocc2C(=O)c3ccc4c(c3)OCO4,6.214,active
136563,C=CCSc1nc2c(ncnc2n1C3C(C(C(O3)CO)O)O)N,4,inactive
136592,c1ccc2c(c1)C(=O)C(=C(C2=O)O)CC=C(Cl)Cl,5.311,inactive
136703,CC1CC2C(CC=C1C(CC(=O)C)OC(=O)C)C(C(=O)O2)C,4.103,inactive
136704,CC1CC2C(CC=C1/C=C/C(=O)C)C(=C)C(=O)O2,4.237,inactive
136705,CC1CC2C(CC=C1C(CC(=O)C)OC(=O)C)C(=C)C(=O)O2,5.541,inactive
136718,C[C@@H]1C[C@H]2C(C[C@]3([C@H]1CC(=O)OC3)C)C(=C)C(=O)O2,4.695,inactive
136720,CCOC1C2(CC3C(CC(C2CC(O1)O)C)OC(=O)C3=C)C,4.868,inactive
136721,CC1CC2C(CC3(C1CCOC3OC4C(C(C(C(O4)CO)O)O)O)C)C(C(=O)O2)C,4,inactive
136722,C[C@@H]1C[C@@H]2[C@H](C[C@]3([C@H]1[C@H](CC3=O)OC4C(C(C(C(O4)COC(=O)C)O)O)O)C)C(=C)C(=O)O2,5.796,inactive
136727,CC1(OC2COC(C2O1)c3c4c(c(=O)[nH]c(=O)[nH]4)[nH]n3)C,4,inactive
136880,CCN(CC)/N=N/c1c([nH]nc1C(=O)N)C,,active
136955,CC(Cc1ccc(c(c1)OC)OC)C(C)Cc2ccc(c(c2)OC)OC,3.038,inactive
137044,CSc1c(c([s+]s1)SC)c2ccccc2,,active
137049,COc1ccc(cc1OC)CCN2C(=O)C=CC2=O,5.648,inactive
137055,C1CCCCCC(CCCCC1)N2C(=O)C=CC2=O,5.652,inactive
137208,COc1cc2ccc(cc2cc1OC)C(=O)O,,active
137280,c1cc(cc(c1)OCCO)C(=O)O,4,inactive
137442,C/C=C/C1=C(C(=O)[C@H]([C@]1(C(=O)OC)O)Cl)Cl,5.735,inactive
137443,CC1C2=C(C3C(O1)CC(=O)O3)C(=O)c4cccc(c4C2=O)O,7.643,active
137470,Cc1nc2c(ncnc2o1)N,,active
137578,c1ccc(c(c1)NN(Cc2ccncc2)c3ccccc3Cl)Cl,4.878,inactive
137579,c1ccc(c(c1)NN(Cc2ccccn2)c3ccccc3Cl)Cl,4.872,inactive
137580,c1ccc(cc1)NN(Cc2cnccn2)c3ccccc3,4.208,inactive
137611,c1ccc(cc1)C(/C(=N/c2ccccc2)/c3ccccc3)O,5.453,inactive
137633,Cc1c(sc(n1)N)/N=N/c2ccccc2Br,4.453,inactive
137635,Cc1c(sc(n1)N)/N=N/c2cc(c(cc2Cl)[N+](=O)[O-])Cl,4.866,inactive
137679,c1nc2c(n1C3C(C(C(O3)CO)O)O)[nH]c(nc2=[Se])N,5.541,inactive
137765,CC1(N=C(N=C(N1c2cccc(c2)CC(=O)Nc3ccccc3)N)N)C,5.598,inactive
137784,c1nc(c2c(n1)n(cn2)C3C(C(C(O3)C(=O)O)O)O)N,4,inactive
137805,c1ccc(cc1)C(=O)N2c3ccccc3-c4ccccc4C2C#N,5.535,inactive
138144,CCCCCCCC/C=C/CCCCCCCCC1=NCCN1CCO,5.721,inactive
138320,CC1CC(C(OC1C2CC(C3(O2)C(C(CC(O3)C4(CCC5(O4)CC(C(C(O5)C(C)/C=C(\C)/C(=O)C(C)CC(C)C(=O)O)C)O)C)OC6CCC(C(O6)C)OC)C)C)(CO)O)C,8,active
138333,CC(=O)OCC1C(COC1=O)C(=O)N2Cc3cc4ccccc4nc3C2,5.827,inactive
138367,c1c(cc(c(c1/C=N/NC(=N)N)O)Cl)Cl,,active
138389,Cc1cc2c(cc1C)N(CC(=O)N2)C(=O)CCl,5.577,inactive
138425,CC(=O)O[C@H]1c2c3=c(c(=N#N)c2[C@H]([C@@]([C@@H]1OC(=O)C)(C)O)OC(=O)C)c(=O)c4c(c3=O)cccc4O,6.958,active
138429,CCCC(=O)OCC1C(C(C(O1)n2ccc(nc2=O)N)OC(=O)CCC)OC(=O)CCC,,active
138436,c1([nH][nH]c(=O)n1)N,,active
138617,CC(C)/C(=N\[N+](C)(C)C)/c1ccccc1,4,inactive
138745,C(C(=O)O)P(=O)(O)O,4,inactive
138756,c1cc-2c(cc1Cl)C(c3c2c(cc(c3)Cl)Cl)NCCO,4.689,inactive
138780,CC1=C[C@@H]2[C@](C[C@@H]1OC(=O)CC(C)C)([C@]3([C@@H]([C@H](C([C@]34CO4)O2)O)OC(=O)C)C)COC(=O)C,8.2,active
138783,Cn1c2ccc(cc2nc1CCCC(=O)O)N(CCCl)CCCl,4.393,inactive
138925,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)N)OC3C(C(C(O3)CO)O)O)O)N,4.301,inactive
138971,Cc1ccc(cc1)S(=O)(=O)NC(CO)C(=O)O,4,inactive
139021,c1ccc2c(c1)ccc(c2/N=N/c3nccs3)O,6.957,active
139049,c1ccc2c(c1)-c3ccccc3C(C2=O)(O)SCCN,6.85,active
139105,CC1(N=C(N=C(N1c2ccc(c(c2)Cl)OCc3cccc(c3)C(=O)N(C)C)N)N)C,7.235,active
139109,Cc1cccc(c1)NC(=O)/C=C/c2ccc(cc2)[N+](=O)[O-],4.93,inactive
139126,C(c1c(c(c(c(c1Cl)Cl)Cl)CCl)Cl)Cl,5.83,inactive
139235,c1ccc(cc1)C(=O)c2nnc(nn2)C(=O)c3ccccc3,5.352,inactive
139240,c1ccc(cc1)Cc2cc([nH]n2)c3ccccc3,4.736,inactive
139346,CC1=C(C(=O)c2ccccc2C1=O)N3CC3,6.93,active
139347,c1ccc2c(c1)C(=CC(=O)C2=O)N3CC3,5.918,inactive
139484,Cc1cccc2c1nc3cc(ccc3c2Nc4ccc(cc4OC)NS(=O)(=O)C)[N+](=O)[O-],7.92,active
139490,CN1c2c(nc(nc2O)N)NCC1CCNc3ccc(cc3)C(=O)NC(CCC(=O)O)C(=O)O,4.593,inactive
139677,c1ccc2c(c1)ccc3c2C(=CCC3)C(=O)O,,active
139727,COc1ccccc1/C=C\C(=O)C2COCN2,5.71,inactive
139948,c1ccc2c(c1)Nc3c(cc(cc3O2)[N+](=O)[O-])[N+](=O)[O-],5.263,inactive
140017,CN(C)/N=N/c1cccc(c1)C(=O)N,4,inactive
140025,Cc1cn(c(=O)[nH]c1=O)C2CC(C(O2)CO)F,4,inactive
140032,Cn1cnc(c1[Se]c2c3c(nc(n2)N)n(cn3)C4C(C(C(O4)CO)O)O)[N+](=O)[O-],4,inactive
140364,c1cc(cc2c1cc(c3c2cc(cc3)C(F)(F)F)C(C4CCCCN4)O)C(F)(F)F,5.624,inactive
140373,C/C(=N\O)/c1ccc2ccc3ccccc3c2c1,4.662,inactive
140377,CC(=CCC(c1cc(c2c(c1O)C(=O)C=CC2=O)O)OC(=O)C=C(C)C)C,6.91,active
140378,C1C=CCC(=C1)CC(C(=O)O)N,,active
140380,CC1(N=C(N=C(N1c2ccc(c(c2)Cl)OCC(=O)N3CCOCC3)N)N)C,6.246,active
140395,c1c(cc(c(c1Cl)I)Cl)NC(=O)C(F)(F)F,4.512,inactive
140701,c1ccc2c(c1)c(c3ccccc3n2)Nc4ccc(cc4)NS(=O)(=O)c5ccc(cc5)N,8,active
140873,c1cc([nH]c1)C(=O)c2cc(ccc2NC(=O)CN)Cl,5.046,inactive
140880,CC(C)CNC(=N)NC(=N)N,4,inactive
140892,c1ccc(cc1)NC(=S)Nc2ccc(cc2)O,4,inactive
140899,c1ccc2c(c1)cc3c(n2)CN(C3)C(=O)/C=C/C(=O)O,4,inactive
140905,c1cc2c(cc1CC(CC(=O)O)C(=O)O)OCO2,4,inactive
140911,c1cc(cc(c1)S(=O)(=O)c2cccc(c2)N=C=S)N=C=S,4.605,inactive
140936,C1CC2=C3CCC4(C2(C1)C(C(C35C4(C5)C(=O)O)C(=O)O)C(=O)O)C(=O)O,5.65,inactive
141046,CC(C)/N=c\1/cc-2n(c3ccccc3nc2cc1Nc4ccc(cc4)Cl)c5ccc(cc5)Cl,5.606,inactive
141057,c1cc-2c(c(c1)F)C(=O)c3c2ccc(c3)N,,active
141058,c1cc-2c(cc1N(CO)CO)Cc3c2ccc(c3)F,4.646,inactive
141103,CC(C)(C)c1cc(c(c(c1)C2CCCCC2)O)CN(C)C,4.909,inactive
141138,CCCCCCCCCCCCNC(=O)C,,active
141257,CCCCCCCCCCCC[n+]1ccc(cc1)C(=O)N,5.33,inactive
141313,Cc1nc2c(n1C)C(=O)c3ccccc3C2=O,4.311,inactive
141350,COc1ccc(cc1)[I+]c2ccc(cc2)OC,5.419,inactive
141351,COc1ccc(cc1)[I+]c2ccccc2,5.749,inactive
141520,C(C(C1C(=O)C(=O)C(=O)O1)O)O,2.414,inactive
141523,N[Pt](N)(Br)Br,,active
141527,CC1=NCCc2c1cc3c4ccccc4[nH]c3c2,,active
141537,CC1=CC2C(CC1)(C3(C(C(C(C34CO4)O2)O)OC(=O)C)C)COC(=O)C,8.455,active
141538,CC(=CCC1C(O1)(C)C2(C(C(=O)CCC23CO3)OC)O)C,4.858,inactive
141539,CC(C)CCC1C(O1)(C)C2(C(C(=O)CCC23CO3)OC)O,4,inactive
141540,CC1OCC2C(O1)C(C(C(O2)O[C@@H]3c4cc5c(cc4[C@H]([C@@H]6[C@@H]3COC6=O)c7cc(c(c(c7)OC)O)OC)OCO5)O)O,5.967333333,inactive
141545,CN1CCc2cc(c(c3c2C1CC34C=CC(=O)C=C4)O)OC,5.481,inactive
141549,COc1cc(ccc1Nc2c3ccccc3nc4c2cccc4)NS(=O)(=O)C,7.611,active
141562,Cc1c(cc2ccccc2n1)C[N+]34CN5CN(C3)CN(C5)C4,4.722,inactive
141566,c1ccc2c(c1)cc3c(n2)C(NC3)CC(=O)O,4,inactive
141586,Cn1c2ccccc2c3ccccc3c1=O,,active
141590,c1ccc2c(c1)-c3ccccc3N4C2=NCC4,6.299,active
141591,c1ccc2c(c1)-c3cc(ccc3N4C2=NCC4)Cl,5.811,inactive
141633,CC(C)(CCC[C@@](CC(=O)OC)(C(=O)O[C@H]1[C@H]2c3cc4c(cc3CCN5[C@@]2(CCC5)C=C1OC)OCO4)O)O,7.486,active
141634,CC(C)CC[C@@]([C@@H](C(=O)OC)O)(C(=O)O[C@H]1[C@H]2c3cc4c(cc3CCN5[C@@]2(CCC5)C=C1OC)OCO4)O,,active
141819,c1ccc(cc1)[Pb](c2ccccc2)(c3ccccc3)Br,6.908,active
141848,c1nc(c2c(n1)n(cn2)C3CC(C(O3)CO)O)N,4,inactive
141897,CCCC1(CCN(C1)CC)CN2c3ccccc3Sc4c2cc(cc4)Cl,5.499,inactive
141898,CCN1CCC(C1)(CCOC)CN2c3ccccc3Sc4c2cc(cc4)Cl,5.397,inactive
141993,CN(C)c1ccc(c2c1CC3CC4C(C(=C(C(=O)C4(C(=C3C2=O)O)O)C(=O)N)O)N(C)C)O,4.804,inactive
142053,Cc1c2cc3c4ccccc4[nH]c3cc2ccn1,5.947,inactive
142055,CCCCc1c2cc3c4ccccc4[nH]c3c(c2ccn1)C,,active
142226,c1ccc(cc1)COc2ccccc2N(C(=O)C(Cl)Cl)O,4.64,inactive
142227,C/C(=C\COc1ccc2ccc(=O)oc2c1)/C3=CC(=O)C(O3)(C)C,5.774,inactive
142269,Cc1ccnc(c1)NC(=O)Nc2ccc(cc2)SC,4,inactive
142335,c1ccc(cc1)n2cc(c3c2cccc3)c4nc(nc(n4)Cl)Oc5ccccc5,6.618,active
142447,CCOc1nc(nc(n1)OCC)c2cccn2c3ccccc3,4.58,inactive
142475,C1CC2(C=C(C(=O)C(=C2)Br)Br)OC1=O,5.587,inactive
142480,c12c(c(c(c(c1Cl)Cl)Cl)Cl)[nH]c(=S)[nH]2,,active
142481,Cc1ccc(cc1)S(=O)(=O)N/N=C/c2c3ccccc3ccc2O,,active
142487,c1cc(sc1)C(c2ccc(cc2)Br)(C3CC3)O,,active
142493,c1cc(ccc1CCC(=O)N/N=C/c2cc(ccc2O)Br)O,5.599,inactive
142496,c1cc(ccc1C(c2ccc(cc2)Cl)N3CCNCC3)Cl,5.758,inactive
142506,COc1cccc(c1)/C=C\2/C(=O)OC(=N2)c3ccccc3,4.636,inactive
142537,Cc1cc(nc(n1)NC(=N)Nc2ccc(c(c2)Cl)Cl)N3CCC(CC3)N4CCCC4,6.594,active
142543,c1ccc-2c(c1)Cc3c2ccc(c3)N(CCBr)CCBr,6.636,active
142587,CCCn1c(nc2c1C(=O)c3ccccc3C2=O)C,4.821,inactive
142784,CC1(CC(CC(N1O)(C)C)O)C,4,inactive
142982,CCN(CC)CCNc1ccc(c2c1c(=O)c3ccccc3s2)CO,5.548,inactive
143019,c1nnc(s1)NCNc2nncs2,4.434,inactive
143020,Cc1c(cc2cc3c(c(c2c1O)O)C(=O)C(C(C3)C(C(=O)C(C(C)O)O)OC)OC4CC(C(C(O4)C)O)OC5CC(C(C(O5)C)OC6CC(C(C(O6)C)O)(C)O)O)OC7CC(C(C(O7)C)O)OC8CC(C(C(O8)C)O)O,0.8345,inactive
143057,Cc1cc(c2cc(ccc2n1)N)NCCCCCCNc3cc(nc4c3cc(cc4)N)C,4,inactive
143085,C1CCN2CC3CCCN4C3C(C2C1)CCC4,4,inactive
143086,C1CCN2CC3CCCN4C3C(C2C1)CCC4,4,inactive
143087,C1CCN2CC3CC(C2C1)CN4C3CCCC4,4,inactive
143089,Cc1cc2cccc(c2c(c1C(=O)C)O)OC3C(C(C(C(O3)CO)O)O)O,4,inactive
143093,C/C=C(\C)/c1cc(=O)c2c(cc3c(c2o1)C(c4c(c(cc(c4O)C5CC(C(C(O5)C)OC(=O)C)(C)N(C)C)C6CC(C(C(O6)C)OC(=O)C)N(C)C)C3=O)(OC)OC(=O)C)C,7.6,active
143094,C/C=C(\C)/c1cc(=O)c2c(cc3c(c2o1)C(=O)c4c(c(cc(c4O)C5CC(C(C(O5)C)O)(C)N(C)C)C6CC(C(C(O6)C)O)N(C)C)C3=O)C,,active
143095,C(C1C(C(C(O1)c2c(c([nH]n2)C(=O)N)O)O)O)O,6.301,active
143099,c1cc(c(cc1C2C(Cc3c(cc(c(c3O2)C4c5c(cc(cc5OC(C4O)c6ccc(c(c6)O)O)O)O)O)O)O)O)O,,active
143101,c1cc(c(cc1C2C(Cc3c(cc(cc3O2)O)O)OC4(C(C(c5c(cc(cc5O4)O)O)O)O)c6cc(c(c(c6)O)O)O)O)O,4.534,inactive
143102,CS(=O)(=O)Nc1ccc(cc1)Nc2c3ccccc3nc4c2ccc(c4)Cl,6.753,active
143103,COc1ccc2c(c1)nc3ccccc3c2Nc4ccc(cc4)NS(=O)(=O)C,6.95,active
143106,CCCCC(=O)N(c1ccc(cc1)Nc2c3ccccc3nc4c2ccc(c4)[N+](=O)[O-])S(=O)(=O)C,5.706,inactive
143108,CCCC(=O)Nc1c2c(ncn1)n(cn2)C3C(C4C(O3)COP(=O)(O4)O)OC(=O)CCC,3.6535,inactive
143125,c1c(nc(s1)CCN)c2nc(cs2)C(=O)O,4,inactive
143147,C1CC(CCC1CC2CCC(CC2)NC(=O)N(CCCl)N=O)NC(=O)N(CCCl)N=O,4.746,inactive
143241,CCOC(=O)N1CCc2cc(c(c3c2c1cc4c3cc(c(c4)OC)OC)OC)OC,6.093,active
143340,CC(=O)c1ccc(cc1)NCN2C(=O)c3ccccc3C2=O,,active
143342,c1ccc(cc1)/C(=C/2\C=C/C(=N/O)/C(=C2)Br)/C#N,6.263,active
143343,CN(C)c1ccc(cc1)/C=N/NC(=O)c2cc(c(c(c2)OC)OC)OC,6.542,active
143346,CCOC(=O)C1=C(NC(=C(C1c2ccc(cc2)Cl)C(=O)OCC)C)C,,active
143348,Cc1ccccc1NC(=S)Nc2ccccn2,4,inactive
143471,Cc1c(c2c3c4c1OC(C4=O)(O/C=C/C(C(C(C(C(C(C(C(/C=C/C=C(/C(=O)Nc(c2O)c(c3O)C=NOC(c5ccccc5)c6ccccc6)\C)C)O)C)O)C)OC(=O)C)C)OC)C)O,5.712,inactive
143475,CCCCCO/N=C\c1c2c(c3c(c1O)c4c(c(c3O)C)OC(C4=O)(O/C=C\C(C(C(C(C(C(C(C(/C=C\C=C(/C(=O)N2)\C)C)O)C)O)C)OC(=O)C)C)OC)C)O,5.541,inactive
143476,Cc1c(c2c3c4c1OC(C4=O)(O/C=C\C(C(C(C(C(C(C(C(/C=C\C=C(/C(=O)Nc(c2O)c(c3O)/C=N\OCCCc5ccccc5)\C)C)O)C)O)C)OC(=O)C)C)OC)C)O,5.551,inactive
143483,CCCCCCCCO/N=C\c1c2c(c3c(c1O)c4c(c(c3O)C)OC(C4=O)(O/C=C\C(C(C(C(C(C(C(C(/C=C\C=C(/C(=O)N2)\C)C)O)C)O)C)OC(=O)C)C)OC)C)O,,active
143491,CC1C(C(CC(O1)O[C@H]2C[C@@](Cc3c2c(c4c(c3O)C(=O)c5cccc(c5C4=O)OC)O)(/C(=N\O)/C)O)N)O,7.211,active
143532,Cc1ccc(c(c1)OC)C(=O)c2ccc(cc2OC)C,6.247,active
143647,C(C(C(=O)O)N)N(N=O)O,5.609,inactive
143648,c1c(c2c(ncnc2n1C3C(C(C(O3)CO)O)O)N)C(=O)N,7.892,active
143670,c1nc(c2c(n1)n(cn2)C3C(C4C(O3)COP(=O)(O4)O)O)N,4,inactive
143677,c1ccc2c(c1)cccc2/C(=C/c3ccncc3)/C(=O)O,4,inactive
143722,COc1ccc2c(c1)sc(n2)NCN3C(=O)c4ccccc4C3=O,4,inactive
143908,CN(C)/N=N/c1ccc(cc1C(=O)N)[N+](=O)[O-],,active
143925,CC1CC(C(=O)C(O1)O[C@@H]2C[C@@H]3CC[C@@H]4[C@@H]([C@]3(C[C@H]2O)C=O)CC[C@]5([C@@]4(CCC5C6=CC(=O)OC6)O)C)O,7.742,active
143969,CCN(CC)CCOc1ccc-2c(c1)C(=O)c3c2ccc(c3)OCCN(CC)CC,5.571,inactive
144033,c1ccc2c(c1)cccc2c3[nH]c4ccccc4n3,5.846,inactive
144054,CN(C)c1ccc(nc1)/C=N/NC(=S)N,5.564,inactive
144055,CC(=O)Oc1ccc(nc1)/C=N/NC(=S)N,5.821,inactive
144120,Cc1c(c2c3c4c1OC(C4=O)(O/C=C/C(C(C(C(C(C(C(C(/C=C/C=C(/C(=O)Nc(c2O)c(c3O)/C=N/N5CCN(CC5)N)\C)C)O)C)O)C)OC(=O)C)C)OC)C)O,4.467,inactive
144126,Cc1c(c2c3c4c1OC(C4=O)(O/C=C/C(C(C(C(C(C(C(C(/C=C/C=C(/C(=O)Nc(c2O)c(c3O)/C=N/Nc5ccc(cc5[N+](=O)[O-])[N+](=O)[O-])\C)C)O)C)O)C)OC(=O)C)C)OC)C)O,,active
144128,Cc1c(c2c3c4c1OC(C4=O)(O/C=C/C(C(C(C(C(C(C(C(/C=C/C=C(/C(=O)Nc(c2O)c(c3O)/C=N/N(c5ccccc5)c6ccccc6)\C)C)O)C)O)C)OC(=O)C)C)OC)C)O,5.853,inactive
144151,C/C/1=C\[C@@H]2[C@@H]([C@@H](C[C@@]3([C@H](O3)C[C@@H]1O)C)OC(=O)C(=C)C)C(=C)C(=O)O2,4.55,inactive
144152,CC(CCCO)C1=C(CC2C(C1OC(=O)C(=C)C)C(=C)C(=O)O2)CO,4.838,inactive
144153,CC1C(C(=O)C(C(O1)O[C@@H]2C[C@]3([C@@H]4CC=C5[C@H]([C@@]4(C(=O)C[C@@]3([C@H]2[C@](C)(C(=O)/C=C/C(C)(C)O)O)C)C)C[C@@H](C(=O)C5(C)C)O)C)OC(=O)C)O,6.4085,active
